f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
217.08179999999993,344.45399999999995,656.3331999999998,642.7529999999999,1104.0,1776.0,3316.0,3096.0,22.0,44.0,72.0,82.0,116.0,276.0,376.0,442.0,11.359,24.05480000000001,38.118399999999994,42.088200000000015,mof_primitive
217.08179999999993,344.45399999999995,656.3331999999998,642.7529999999999,1104.0,1776.0,3316.0,3096.0,22.0,44.0,72.0,82.0,116.0,276.0,376.0,442.0,11.358999999999998,24.054800000000007,38.11840000000001,42.088200000000015,mof_primitive
217.08179999999993,344.4539999999999,656.3331999999999,642.7529999999998,1104.0,1776.0,3316.0,3096.0,22.0,44.0,72.0,82.0,116.0,276.0,376.0,442.0,11.359,24.054800000000007,38.118399999999994,42.088200000000015,mof_primitive
217.08179999999996,344.45399999999995,656.3331999999999,642.7529999999998,1104.0,1776.0,3316.0,3096.0,22.0,44.0,72.0,82.0,116.0,276.0,376.0,442.0,11.359000000000002,24.054800000000004,38.1184,42.0882,mof_primitive
217.08179999999996,344.45399999999995,656.3331999999999,642.7529999999998,1104.0,1776.0,3316.0,3096.0,22.0,44.0,72.0,82.0,116.0,276.0,376.0,442.0,11.359000000000002,24.054800000000004,38.1184,42.0882,mof_primitive
217.08179999999996,344.45399999999995,656.3331999999999,642.7529999999998,1104.0,1776.0,3316.0,3096.0,22.0,44.0,72.0,82.0,116.0,276.0,376.0,442.0,11.359000000000002,24.0548,38.1184,42.0882,mof_primitive
217.08179999999996,344.45399999999995,656.3331999999999,642.7529999999998,1104.0,1776.0,3316.0,3096.0,22.0,44.0,72.0,82.0,116.0,276.0,376.0,442.0,11.359000000000002,24.054800000000004,38.1184,42.0882,mof_primitive
217.08179999999996,344.45399999999995,656.3331999999999,642.7529999999998,1104.0,1776.0,3316.0,3096.0,22.0,44.0,72.0,82.0,116.0,276.0,376.0,442.0,11.359000000000002,24.0548,38.1184,42.0882,mof_primitive
217.08179999999996,344.45399999999995,656.3331999999999,642.7529999999998,1104.0,1776.0,3316.0,3096.0,22.0,44.0,72.0,82.0,116.0,276.0,376.0,442.0,11.359000000000002,24.0548,38.1184,42.0882,mof_primitive
217.08179999999996,344.45399999999995,656.3331999999999,642.7529999999998,1104.0,1776.0,3316.0,3096.0,22.0,44.0,72.0,82.0,116.0,276.0,376.0,442.0,11.359000000000002,24.054800000000004,38.1184,42.0882,mof_primitive
