f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
109.423,240.7466,343.0156,338.22,466.0,1052.0,1354.0,1032.0,16.0,34.0,50.0,54.0,84.0,204.0,276.0,242.0,7.0544,16.758200000000002,23.0882,20.7314,mof_primitive
104.583,227.37060000000002,320.5756,296.42,465.0,1038.0,1330.0,1004.0,15.0,32.0,46.0,46.0,78.0,186.0,248.0,216.0,6.9175,16.203200000000002,21.948600000000006,19.044199999999996,mof_primitive
104.583,227.3706,320.57560000000007,296.41999999999996,465.0,1038.0,1330.0,1004.0,15.0,32.0,46.0,46.0,78.0,186.0,248.0,216.0,6.9175,16.203200000000002,21.948600000000006,19.044199999999996,mof_primitive
104.58300000000001,227.37060000000008,320.5756,296.42,465.0,1038.0,1330.0,1004.0,15.0,32.0,46.0,46.0,78.0,186.0,248.0,216.0,6.9174999999999995,16.203200000000002,21.948600000000003,19.0442,mof_primitive
109.42300000000002,240.74660000000006,343.01560000000006,338.21999999999997,466.0,1052.0,1354.0,1032.0,16.0,34.0,50.0,54.0,84.0,204.0,276.0,242.0,7.054399999999999,16.758200000000002,23.088200000000004,20.731399999999997,mof_primitive
104.58300000000001,227.37060000000002,320.5756,296.42,465.0,1038.0,1330.0,1004.0,15.0,32.0,46.0,46.0,78.0,186.0,248.0,216.0,6.9175,16.203200000000002,21.948600000000003,19.044199999999996,mof_primitive
104.58300000000001,227.37060000000005,320.57560000000007,296.4200000000001,465.0,1038.0,1330.0,1004.0,15.0,32.0,46.0,46.0,78.0,186.0,248.0,216.0,6.9175,16.203200000000002,21.948600000000003,19.044200000000004,mof_primitive
104.58299999999998,227.3706,320.5756,296.42,465.0,1038.0,1330.0,1004.0,15.0,32.0,46.0,46.0,78.0,186.0,248.0,216.0,6.917500000000001,16.203200000000002,21.948600000000006,19.044199999999996,mof_primitive
