f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
145.0322,284.73299999999995,442.5843999999999,452.3794000000001,1132.0,1848.0,2992.0,3180.0,20.0,42.0,64.0,68.0,106.0,258.0,352.0,302.0,10.689,23.7314,35.6112,34.4734,mof_primitive
145.0322,284.73299999999995,442.5843999999999,452.3794000000001,1132.0,1848.0,2992.0,3180.0,20.0,42.0,64.0,68.0,106.0,258.0,352.0,302.0,10.689,23.7314,35.6112,34.4734,mof_primitive
145.0322,284.73299999999995,442.5843999999999,452.3794000000001,1132.0,1848.0,2992.0,3180.0,20.0,42.0,64.0,68.0,106.0,258.0,352.0,302.0,10.689,23.7314,35.6112,34.4734,mof_primitive
145.0322,284.73299999999995,442.5843999999999,452.3794000000001,1132.0,1848.0,2992.0,3180.0,20.0,42.0,64.0,68.0,106.0,258.0,352.0,302.0,10.689,23.7314,35.6112,34.4734,mof_primitive
145.0322,284.73299999999995,442.5843999999999,452.3794000000001,1132.0,1848.0,2992.0,3180.0,20.0,42.0,64.0,68.0,106.0,258.0,352.0,302.0,10.689,23.7314,35.6112,34.4734,mof_primitive
145.0322,284.73299999999995,442.5843999999999,452.3794000000001,1132.0,1848.0,2992.0,3180.0,20.0,42.0,64.0,68.0,106.0,258.0,352.0,302.0,10.689,23.7314,35.6112,34.4734,mof_primitive
