f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
141.39939999999999,280.551,453.5804,514.8969999999999,622.0,1248.0,1796.0,1882.0,20.0,42.0,68.0,80.0,114.0,292.0,388.0,412.0,8.882,20.959400000000006,30.614800000000002,33.7552,mof_primitive
141.39939999999999,280.551,453.5804,514.8969999999999,622.0,1248.0,1796.0,1882.0,20.0,42.0,68.0,80.0,114.0,292.0,388.0,412.0,8.882,20.959400000000006,30.614800000000002,33.7552,mof_primitive
118.7144,219.096,337.3204,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.422399999999999,16.262400000000003,23.0448,24.6794,mof_primitive
118.71440000000001,219.096,337.3204,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.422399999999999,16.262400000000007,23.0448,24.6794,mof_primitive
118.71440000000001,219.096,337.3204,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.4224,16.262400000000003,23.0448,24.6794,mof_primitive
118.71440000000001,219.096,337.3204,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.4224,16.262400000000003,23.0448,24.6794,mof_primitive
140.5226,253.67399999999998,375.4683999999999,461.1929999999999,716.0,1296.0,1864.0,2136.0,18.0,36.0,52.0,66.0,88.0,212.0,292.0,314.0,9.4594,19.804400000000008,27.818800000000003,33.5874,mof_primitive
140.5226,253.67399999999998,375.4683999999999,461.1929999999999,716.0,1296.0,1864.0,2136.0,18.0,36.0,52.0,66.0,88.0,212.0,292.0,314.0,9.4594,19.804400000000008,27.818800000000003,33.5874,mof_primitive
140.5226,253.67399999999998,375.4683999999999,461.1929999999999,716.0,1296.0,1864.0,2136.0,18.0,36.0,52.0,66.0,88.0,212.0,292.0,314.0,9.4594,19.804400000000008,27.818800000000003,33.5874,mof_primitive
140.5226,253.67399999999998,375.4683999999999,461.1929999999999,716.0,1296.0,1864.0,2136.0,18.0,36.0,52.0,66.0,88.0,212.0,292.0,314.0,9.4594,19.804400000000008,27.8188,33.5874,mof_primitive
192.0588,341.2919999999999,527.2003999999997,643.5689999999997,948.0,1680.0,2432.0,3144.0,24.0,48.0,72.0,90.0,120.0,288.0,408.0,522.0,11.9256,25.502400000000012,36.909600000000005,47.44740000000003,mof_primitive
192.0588,341.2919999999999,527.2003999999997,643.5689999999997,948.0,1680.0,2432.0,3144.0,24.0,48.0,72.0,90.0,120.0,288.0,408.0,522.0,11.9256,25.502400000000012,36.909600000000005,47.44740000000003,mof_primitive
