f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,name
170.7925,336.0128,519.9643999999998,815.9451999999999,3580.0,5576.0,8864.0,10456.0,23.0,48.0,76.0,108.0,124.0,320.0,476.0,512.0,16.6431,35.53360000000001,58.51399999999999,73.2236,2.7224999999999997,18.8496,26.538600000000002,48.4374,900.0,792.0,1128.0,2280.0,1.0,3.6,6.0,11.2,13.2,35.2,66.0,92.0,1.7161000000000004,3.50556,6.01028,10.039840000000002,0.0,-5.484,-6.184000000000001,-10.876000000000001,0.0,81.6,142.4,260.0,0.0,0.0,0.0,0.0,0.0,3.6,4.0,16.0,0.0,2.0400000000000005,3.272,7.008000000000001,mof_primitive
83.88789999999999,139.87199999999999,202.3112,299.472,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.623600000000003,21.0468,20.482,2.7224999999999997,18.8496,26.538600000000002,48.4374,900.0,792.0,1128.0,2280.0,1.0,3.6,6.0,11.2,13.2,35.2,66.0,92.0,1.7161000000000004,3.50556,6.01028,10.039840000000002,0.0,-5.484,-6.184000000000001,-10.876000000000001,0.0,81.6,142.4,260.0,0.0,0.0,0.0,0.0,0.0,3.6,4.0,16.0,0.0,2.0400000000000005,3.272,7.008000000000001,mof_primitive
170.7925,336.01279999999997,519.9643999999998,815.9452,3580.0,5576.0,8864.0,10456.0,23.0,48.0,76.0,108.0,124.0,320.0,476.0,512.0,16.643100000000004,35.53360000000001,58.51399999999999,73.2236,2.7224999999999997,18.8496,26.538600000000002,48.4374,900.0,792.0,1128.0,2280.0,1.0,3.6,6.0,11.2,13.2,35.2,66.0,92.0,1.7161000000000004,3.50556,6.01028,10.039840000000002,0.0,-5.484,-6.184000000000001,-10.876000000000001,0.0,81.6,142.4,260.0,0.0,0.0,0.0,0.0,0.0,3.6,4.0,16.0,0.0,2.0400000000000005,3.272,7.008000000000001,mof_primitive
83.88789999999999,139.87199999999996,202.31119999999999,299.472,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.623600000000003,21.046800000000005,20.482000000000003,2.7224999999999997,18.8496,26.538600000000002,48.4374,900.0,792.0,1128.0,2280.0,1.0,3.6,6.0,11.2,13.2,35.2,66.0,92.0,1.7161000000000004,3.50556,6.01028,10.039840000000002,0.0,-5.484,-6.184000000000001,-10.876000000000001,0.0,81.6,142.4,260.0,0.0,0.0,0.0,0.0,0.0,3.6,4.0,16.0,0.0,2.0400000000000005,3.272,7.008000000000001,mof_primitive
83.88789999999999,139.87199999999996,202.31119999999999,299.472,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.623600000000003,21.046800000000005,20.482,2.7224999999999997,18.8496,26.538600000000002,48.4374,900.0,792.0,1128.0,2280.0,1.0,3.6,6.0,11.2,13.2,35.2,66.0,92.0,1.7161000000000004,3.50556,6.01028,10.039840000000002,0.0,-5.484,-6.184000000000001,-10.876000000000001,0.0,81.6,142.4,260.0,0.0,0.0,0.0,0.0,0.0,3.6,4.0,16.0,0.0,2.0400000000000005,3.272,7.008000000000001,mof_primitive
83.88789999999999,139.87199999999999,202.3112,299.4719999999999,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.6236,21.0468,20.482,2.7224999999999997,18.8496,26.538600000000002,48.4374,900.0,792.0,1128.0,2280.0,1.0,3.6,6.0,11.2,13.2,35.2,66.0,92.0,1.7161000000000004,3.50556,6.01028,10.039840000000002,0.0,-5.484,-6.184000000000001,-10.876000000000001,0.0,81.6,142.4,260.0,0.0,0.0,0.0,0.0,0.0,3.6,4.0,16.0,0.0,2.0400000000000005,3.272,7.008000000000001,mof_primitive
