,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,filename
0,193.2942,354.592,665.6804000000003,994.2271999999998,2580.0,5504.0,7556.0,6928.0,24.0,48.0,80.0,120.0,128.0,328.0,432.0,424.0,15.490400000000001,33.844800000000006,54.74719999999999,70.63760000000002,3.6481,31.323999999999998,34.0935,70.61269999999999,784.0,1064.0,1176.0,1960.0,1.0,5.0,7.0,14.0,25.0,60.0,105.0,150.0,1.4641,4.4649,6.5219000000000005,10.9626,0.0,-6.8500000000000005,-4.479999999999999,-10.23,0.0,102.0,154.0,322.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,40.0,0.0,2.36,3.0799999999999996,7.879999999999998,135.55615,269.963,408.54280000000006,473.6905,589.0,1178.0,1654.0,1630.0,19.5,40.0,60.0,73.0,100.0,242.0,330.0,343.0,8.61515,19.758800000000004,28.034000000000006,30.5409,10.969600000000002,11.016,23.363733333333325,18.73866666666666,59.0,60.0,107.33333333333333,82.66666666666667,1.0,1.3333333333333333,2.6666666666666665,2.3333333333333335,2.0,6.0,8.0,7.333333333333333,0.5427666666666665,0.7597333333333335,1.3,1.126966666666667,36.98,95.67333333333335,136.63507600000003,129.96174266666665,0.0,0.9200000000000004,1.4800000000000004,1.9100000000000008,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.3333333333333333,-2.3333333333333335,0.0,-0.040000000000000036,0.2133333333333333,0.19333333333333327,0.0,-6.6000000000000005,-4.671406666666667,-7.371406666666668,7.889066666666667,7.529777777777778,13.737066666666664,13.377777777777775,42.666666666666664,33.77777777777778,74.66666666666667,65.77777777777777,0.6666666666666666,0.8888888888888888,1.3333333333333333,1.5555555555555556,1.3333333333333333,3.111111111111111,3.7777777777777772,5.555555555555556,0.35526666666666656,0.43475555555555556,0.73,0.809488888888889,18.726666666666667,45.23504066666666,58.653333333333336,85.16170733333333,0.0,0.8688888888888889,0.5933333333333336,1.4622222222222225,0.0,2.888888888888889,1.3333333333333333,4.222222222222222,0.0,0.0,0.0,0.0,0.0,-0.8888888888888888,-1.111111111111111,-2.222222222222222,0.0,0.05333333333333331,-0.02666666666666669,0.026666666666666616,0.0,-3.823802222222223,-4.000000000000001,-7.823802222222223,/home/jorenvanherck/Documents/synmofWeb/local_loop/PRISMA/RSM2113.cif
