f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
298.241,648.7850000000003,1049.3314,1336.5249999999996,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.16300000000001,49.72720000000002,76.9602,91.19500000000001,mof_primitive
298.2409999999999,648.7850000000003,1049.3314000000003,1336.5249999999999,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.16300000000001,49.72720000000002,76.96020000000003,91.19500000000001,mof_primitive
298.24099999999993,648.7850000000002,1049.3314,1336.5249999999999,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.163000000000014,49.72720000000002,76.96020000000001,91.19500000000001,mof_primitive
298.241,648.7850000000003,1049.3314,1336.5249999999992,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.163000000000007,49.72720000000002,76.96020000000001,91.19499999999996,mof_primitive
298.24099999999993,648.7850000000002,1049.3314000000003,1336.5249999999996,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.16300000000001,49.727200000000025,76.9602,91.19500000000001,mof_primitive
298.2409999999999,648.7850000000002,1049.3314000000003,1336.5250000000003,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.16300000000001,49.72720000000002,76.96020000000001,91.19500000000002,mof_primitive
298.24099999999993,648.7850000000001,1049.3313999999998,1336.5249999999996,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.163000000000004,49.727200000000025,76.9602,91.19499999999998,mof_primitive
298.241,648.7850000000002,1049.3314,1336.5249999999994,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.163000000000007,49.727200000000025,76.96020000000001,91.19499999999998,mof_primitive
298.24099999999993,648.785,1049.3313999999996,1336.5249999999996,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.163000000000004,49.727200000000025,76.96019999999999,91.19499999999998,mof_primitive
298.24099999999993,648.7850000000002,1049.3314,1336.5249999999996,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.163000000000004,49.727200000000025,76.96020000000001,91.19499999999998,mof_primitive
298.2409999999998,648.7850000000004,1049.3314,1336.5250000000003,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.163000000000014,49.727200000000025,76.96020000000001,91.19500000000005,mof_primitive
298.241,648.7850000000002,1049.3314,1336.5249999999999,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.163000000000007,49.72720000000002,76.9602,91.19500000000001,mof_primitive
298.2409999999999,648.7850000000002,1049.3314,1336.525,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.16300000000001,49.72720000000002,76.96020000000001,91.19500000000005,mof_primitive
298.2409999999999,648.7850000000004,1049.3313999999998,1336.525,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.16300000000001,49.72720000000002,76.96020000000001,91.19500000000001,mof_primitive
298.2409999999999,648.7850000000002,1049.3314000000003,1336.5250000000005,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.16300000000001,49.72720000000002,76.9602,91.19500000000004,mof_primitive
298.2409999999999,648.7850000000003,1049.3314,1336.525,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.163000000000007,49.72720000000002,76.96020000000001,91.19500000000004,mof_primitive
298.24099999999993,648.7850000000003,1049.3313999999998,1336.525,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.163000000000007,49.727200000000025,76.9602,91.19500000000001,mof_primitive
298.2409999999998,648.7850000000003,1049.3314,1336.5250000000005,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.163000000000007,49.727200000000025,76.96020000000001,91.19500000000002,mof_primitive
298.241,648.7850000000003,1049.3314,1336.5249999999996,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.163000000000004,49.72720000000002,76.96020000000001,91.19499999999996,mof_primitive
298.24099999999993,648.7850000000003,1049.3314,1336.5250000000005,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.163000000000014,49.72720000000001,76.96019999999999,91.19500000000001,mof_primitive
298.24099999999993,648.7850000000007,1049.3314000000003,1336.5249999999999,1256.0,2822.0,4288.0,4648.0,46.0,100.0,162.0,214.0,262.0,672.0,1018.0,1158.0,20.163000000000018,49.72720000000002,76.96020000000001,91.195,mof_primitive
