f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
291.11819999999994,555.907,979.3012000000001,1582.8989999999997,1284.0,2392.0,4084.0,5604.0,38.0,78.0,140.0,234.0,218.0,608.0,1048.0,1392.0,16.3382,37.996600000000015,64.9388,99.15460000000002,mof_primitive
291.1182,555.9069999999999,979.3012,1582.8989999999997,1284.0,2392.0,4084.0,5604.0,38.0,78.0,140.0,234.0,218.0,608.0,1048.0,1392.0,16.3382,37.99660000000001,64.93880000000001,99.15460000000003,mof_primitive
291.1182,555.9069999999999,979.3012,1582.8989999999992,1284.0,2392.0,4084.0,5604.0,38.0,78.0,140.0,234.0,218.0,608.0,1048.0,1392.0,16.3382,37.99660000000001,64.93880000000001,99.15460000000003,mof_primitive
291.11819999999994,555.907,979.3012000000001,1582.8989999999997,1284.0,2392.0,4084.0,5604.0,38.0,78.0,140.0,234.0,218.0,608.0,1048.0,1392.0,16.3382,37.996600000000015,64.9388,99.15460000000002,mof_primitive
115.57820000000002,266.67900000000003,524.2859999999998,642.4652000000003,326.0,864.0,1260.0,1010.0,20.0,42.0,84.0,110.0,126.0,336.0,516.0,498.0,6.325199999999999,17.325000000000003,29.185200000000016,31.86059999999999,mof_primitive
115.57820000000002,266.6790000000001,524.2859999999998,642.4652000000003,326.0,864.0,1260.0,1010.0,20.0,42.0,84.0,110.0,126.0,336.0,516.0,498.0,6.325199999999998,17.325000000000003,29.18520000000001,31.860599999999984,mof_primitive
