f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
75.7395,140.29240000000001,192.3594,145.8984,384.0,712.0,936.0,624.0,9.0,18.0,24.0,18.0,42.0,94.0,110.0,58.0,4.6689,9.7498,12.5248,8.4282,mof_primitive
75.7395,140.2924,192.35939999999997,145.89839999999998,384.0,712.0,936.0,624.0,9.0,18.0,24.0,18.0,42.0,94.0,110.0,58.0,4.6689,9.7498,12.5248,8.4282,mof_primitive
75.7395,140.2924,192.35939999999997,145.8984,384.0,712.0,936.0,624.0,9.0,18.0,24.0,18.0,42.0,94.0,110.0,58.0,4.6689,9.749800000000002,12.5248,8.428200000000002,mof_primitive
75.7395,140.2924,192.3594,145.8984,384.0,712.0,936.0,624.0,9.0,18.0,24.0,18.0,42.0,94.0,110.0,58.0,4.6689,9.749800000000002,12.5248,8.428200000000002,mof_primitive
