f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
473.18819999999965,930.3930000000008,1402.1112000000005,1700.9010000000003,2292.0,4536.0,6528.0,6984.0,66.0,138.0,204.0,258.0,342.0,828.0,1140.0,1224.0,32.93940000000002,73.68900000000002,104.70840000000004,121.92180000000008,mof_primitive
473.18819999999965,930.3930000000008,1402.1112000000007,1700.9010000000003,2292.0,4536.0,6528.0,6984.0,66.0,138.0,204.0,258.0,342.0,828.0,1140.0,1224.0,32.93940000000002,73.68900000000002,104.70840000000004,121.92180000000006,mof_primitive
473.18819999999977,930.3930000000008,1402.111200000001,1700.901,2292.0,4536.0,6528.0,6984.0,66.0,138.0,204.0,258.0,342.0,828.0,1140.0,1224.0,32.93940000000002,73.68900000000004,104.70840000000004,121.92180000000008,mof_primitive
473.18819999999965,930.3930000000008,1402.111200000001,1700.9010000000003,2292.0,4536.0,6528.0,6984.0,66.0,138.0,204.0,258.0,342.0,828.0,1140.0,1224.0,32.93940000000003,73.68900000000002,104.70840000000004,121.92180000000006,mof_primitive
473.1881999999997,930.3930000000008,1402.111200000001,1700.9010000000012,2292.0,4536.0,6528.0,6984.0,66.0,138.0,204.0,258.0,342.0,828.0,1140.0,1224.0,32.93940000000002,73.689,104.70840000000004,121.92180000000008,mof_primitive
473.1881999999997,930.3930000000008,1402.111200000001,1700.901000000001,2292.0,4536.0,6528.0,6984.0,66.0,138.0,204.0,258.0,342.0,828.0,1140.0,1224.0,32.93940000000002,73.68900000000002,104.70840000000004,121.92180000000008,mof_primitive
473.1881999999997,930.3930000000008,1402.1112000000005,1700.9010000000007,2292.0,4536.0,6528.0,6984.0,66.0,138.0,204.0,258.0,342.0,828.0,1140.0,1224.0,32.93940000000002,73.68900000000001,104.70840000000004,121.92180000000008,mof_primitive
473.1881999999997,930.3930000000008,1402.111200000001,1700.901000000001,2292.0,4536.0,6528.0,6984.0,66.0,138.0,204.0,258.0,342.0,828.0,1140.0,1224.0,32.93940000000002,73.68900000000001,104.70840000000004,121.92180000000008,mof_primitive
473.18819999999965,930.3930000000007,1402.1112000000005,1700.9010000000003,2292.0,4536.0,6528.0,6984.0,66.0,138.0,204.0,258.0,342.0,828.0,1140.0,1224.0,32.93940000000002,73.68900000000002,104.70840000000003,121.92180000000008,mof_primitive
473.18819999999965,930.3930000000009,1402.1112000000007,1700.9010000000003,2292.0,4536.0,6528.0,6984.0,66.0,138.0,204.0,258.0,342.0,828.0,1140.0,1224.0,32.93940000000002,73.68900000000002,104.70840000000003,121.92180000000006,mof_primitive
473.18819999999977,930.3930000000009,1402.111200000001,1700.901,2292.0,4536.0,6528.0,6984.0,66.0,138.0,204.0,258.0,342.0,828.0,1140.0,1224.0,32.93940000000002,73.68900000000004,104.70840000000003,121.92180000000009,mof_primitive
473.18819999999965,930.3930000000007,1402.111200000001,1700.9010000000003,2292.0,4536.0,6528.0,6984.0,66.0,138.0,204.0,258.0,342.0,828.0,1140.0,1224.0,32.93940000000003,73.68900000000002,104.70840000000003,121.92180000000006,mof_primitive
473.1881999999997,930.3930000000007,1402.111200000001,1700.9010000000012,2292.0,4536.0,6528.0,6984.0,66.0,138.0,204.0,258.0,342.0,828.0,1140.0,1224.0,32.93940000000002,73.689,104.70840000000003,121.92180000000008,mof_primitive
473.1881999999997,930.3930000000008,1402.111200000001,1700.901000000001,2292.0,4536.0,6528.0,6984.0,66.0,138.0,204.0,258.0,342.0,828.0,1140.0,1224.0,32.93940000000002,73.68900000000002,104.70840000000004,121.92180000000008,mof_primitive
473.1881999999997,930.3930000000008,1402.1112000000005,1700.9010000000007,2292.0,4536.0,6528.0,6984.0,66.0,138.0,204.0,258.0,342.0,828.0,1140.0,1224.0,32.93940000000002,73.68900000000001,104.70840000000003,121.92180000000008,mof_primitive
473.1881999999997,930.3930000000008,1402.111200000001,1700.901000000001,2292.0,4536.0,6528.0,6984.0,66.0,138.0,204.0,258.0,342.0,828.0,1140.0,1224.0,32.93940000000002,73.68900000000001,104.70840000000004,121.92180000000008,mof_primitive
