f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
267.20180000000005,525.045,854.3397999999997,1028.2420000000002,1157.0,2292.0,3436.0,3964.0,38.0,78.0,126.0,156.0,204.0,498.0,704.0,824.0,16.6078,38.33060000000002,57.14380000000001,69.90920000000001,mof_primitive
267.2018,525.045,854.3397999999999,1028.242,1157.0,2292.0,3436.0,3964.0,38.0,78.0,126.0,156.0,204.0,498.0,704.0,824.0,16.607799999999997,38.33060000000001,57.14380000000001,69.90920000000003,mof_primitive
267.2018,525.045,854.3397999999996,1028.2420000000002,1157.0,2292.0,3436.0,3964.0,38.0,78.0,126.0,156.0,204.0,498.0,704.0,824.0,16.607799999999997,38.33060000000002,57.14380000000002,69.90920000000001,mof_primitive
267.2018,525.045,854.3397999999997,1028.242,1157.0,2292.0,3436.0,3964.0,38.0,78.0,126.0,156.0,204.0,498.0,704.0,824.0,16.607799999999997,38.33060000000001,57.14380000000001,69.90920000000003,mof_primitive
