f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
141.3994,280.551,453.5804,514.8969999999999,622.0,1248.0,1796.0,1882.0,20.0,42.0,68.0,80.0,114.0,292.0,388.0,412.0,8.881999999999998,20.95940000000001,30.614799999999995,33.755199999999995,mof_primitive
141.39939999999999,280.55099999999993,453.5804,514.8969999999999,622.0,1248.0,1796.0,1882.0,20.0,42.0,68.0,80.0,114.0,292.0,388.0,412.0,8.882000000000001,20.9594,30.614800000000002,33.7552,mof_primitive
141.39939999999999,280.55099999999993,453.5804,514.8969999999999,622.0,1248.0,1796.0,1882.0,20.0,42.0,68.0,80.0,114.0,292.0,388.0,412.0,8.882000000000001,20.9594,30.614800000000002,33.7552,mof_primitive
141.39939999999999,280.55099999999993,453.5804,514.8969999999999,622.0,1248.0,1796.0,1882.0,20.0,42.0,68.0,80.0,114.0,292.0,388.0,412.0,8.882000000000001,20.9594,30.614800000000002,33.7552,mof_primitive
141.39939999999999,280.551,453.5804,514.8969999999999,622.0,1248.0,1796.0,1882.0,20.0,42.0,68.0,80.0,114.0,292.0,388.0,412.0,8.882000000000001,20.9594,30.614800000000002,33.7552,mof_primitive
141.3994,280.55100000000004,453.5804,514.8969999999999,622.0,1248.0,1796.0,1882.0,20.0,42.0,68.0,80.0,114.0,292.0,388.0,412.0,8.881999999999998,20.95940000000001,30.614799999999995,33.7552,mof_primitive
141.3994,280.55100000000004,453.58039999999994,514.8969999999999,622.0,1248.0,1796.0,1882.0,20.0,42.0,68.0,80.0,114.0,292.0,388.0,412.0,8.881999999999998,20.959400000000006,30.614800000000002,33.7552,mof_primitive
141.39939999999999,280.55099999999993,453.58040000000005,514.8969999999999,622.0,1248.0,1796.0,1882.0,20.0,42.0,68.0,80.0,114.0,292.0,388.0,412.0,8.882000000000001,20.9594,30.614800000000002,33.7552,mof_primitive
141.39939999999999,280.55099999999993,453.5804,514.8969999999999,622.0,1248.0,1796.0,1882.0,20.0,42.0,68.0,80.0,114.0,292.0,388.0,412.0,8.882000000000001,20.9594,30.614800000000002,33.7552,mof_primitive
141.3994,280.551,453.58039999999994,514.8969999999999,622.0,1248.0,1796.0,1882.0,20.0,42.0,68.0,80.0,114.0,292.0,388.0,412.0,8.882,20.959400000000006,30.614799999999995,33.7552,mof_primitive
310.7731999999999,602.0620000000001,929.3411999999997,1213.93,1496.0,2848.0,4512.0,5566.0,40.0,84.0,128.0,174.0,212.0,532.0,800.0,1046.0,19.34800000000001,44.01800000000002,67.03999999999999,87.74380000000001,mof_primitive
310.77319999999975,602.062,929.3411999999997,1213.9300000000005,1496.0,2848.0,4512.0,5566.0,40.0,84.0,128.0,174.0,212.0,532.0,800.0,1046.0,19.348000000000006,44.018000000000015,67.03999999999999,87.74380000000002,mof_primitive
