f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
300.5356,587.7750000000002,1164.0504000000003,1822.6357999999996,1096.0,2184.0,3772.0,5560.0,44.0,90.0,180.0,278.0,270.0,744.0,1200.0,1484.0,16.0052,39.90140000000002,70.532,102.3378,mof_primitive
167.26189999999997,325.4309999999999,538.7204,651.5169999999999,662.0,1296.0,1862.0,1978.0,25.0,50.0,84.0,106.0,134.0,330.0,442.0,478.0,10.0225,23.238600000000005,34.2852,39.38660000000001,mof_primitive
118.71440000000001,219.096,337.32039999999995,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.422399999999999,16.262400000000003,23.044800000000002,24.6794,mof_primitive
118.7144,219.09600000000003,337.3204,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.4224,16.262400000000003,23.044800000000006,24.679399999999998,mof_primitive
129.7148,228.17400000000004,355.4764,420.453,628.0,1104.0,1648.0,1724.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.7896,16.786,24.092,26.501799999999996,mof_primitive
118.71440000000001,219.09600000000006,337.3204,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.4224,16.262400000000003,23.044800000000002,24.6794,mof_primitive
