f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,name
183.8695,377.68500000000006,595.5262000000001,789.6339999999999,1687.0,3240.0,4306.0,3760.0,28.0,58.0,90.0,120.0,148.0,370.0,524.0,578.0,13.8652,32.16420000000001,47.76820000000001,55.42720000000002,2.7225,21.384,25.245,51.11699999999999,900.0,900.0,1080.0,1680.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.7161000000000004,3.8776000000000006,6.0522,9.9036,0.0,-6.36,-5.4,-11.180000000000003,0.0,90.0,144.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,0.0,2.2800000000000007,3.240000000000001,8.159999999999998,mof_primitive
183.8695,377.68500000000006,595.5262000000001,789.634,1687.0,3240.0,4306.0,3760.0,28.0,58.0,90.0,120.0,148.0,370.0,524.0,578.0,13.8652,32.164200000000015,47.76820000000001,55.42720000000002,2.7225,21.384,25.245,51.11699999999999,900.0,900.0,1080.0,1680.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.7161000000000004,3.8776000000000006,6.0522,9.9036,0.0,-6.36,-5.4,-11.180000000000003,0.0,90.0,144.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,0.0,2.2800000000000007,3.240000000000001,8.159999999999998,mof_primitive
183.8695,377.6850000000001,595.5262000000001,789.6339999999999,1687.0,3240.0,4306.0,3760.0,28.0,58.0,90.0,120.0,148.0,370.0,524.0,578.0,13.8652,32.164200000000015,47.76820000000001,55.42720000000003,2.7225,21.384,25.245,51.11699999999999,900.0,900.0,1080.0,1680.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.7161000000000004,3.8776000000000006,6.0522,9.9036,0.0,-6.36,-5.4,-11.180000000000003,0.0,90.0,144.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,0.0,2.2800000000000007,3.240000000000001,8.159999999999998,mof_primitive
183.8695,377.68500000000006,595.5261999999999,789.6340000000001,1687.0,3240.0,4306.0,3760.0,28.0,58.0,90.0,120.0,148.0,370.0,524.0,578.0,13.865200000000009,32.16420000000001,47.76819999999998,55.42720000000001,2.7225,21.384,25.245,51.11699999999999,900.0,900.0,1080.0,1680.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.7161000000000004,3.8776000000000006,6.0522,9.9036,0.0,-6.36,-5.4,-11.180000000000003,0.0,90.0,144.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,0.0,2.2800000000000007,3.240000000000001,8.159999999999998,mof_primitive
183.8695,377.6850000000001,595.5262000000001,789.6340000000002,1687.0,3240.0,4306.0,3760.0,28.0,58.0,90.0,120.0,148.0,370.0,524.0,578.0,13.865200000000009,32.16420000000001,47.76819999999999,55.427200000000006,2.7225,21.384,25.245,51.11699999999999,900.0,900.0,1080.0,1680.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.7161000000000004,3.8776000000000006,6.0522,9.9036,0.0,-6.36,-5.4,-11.180000000000003,0.0,90.0,144.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,0.0,2.2800000000000007,3.240000000000001,8.159999999999998,mof_primitive
183.8695,377.6850000000001,595.5262000000001,789.6340000000002,1687.0,3240.0,4306.0,3760.0,28.0,58.0,90.0,120.0,148.0,370.0,524.0,578.0,13.865200000000009,32.16420000000001,47.76819999999999,55.427200000000006,2.7225,21.384,25.245,51.11699999999999,900.0,900.0,1080.0,1680.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.7161000000000004,3.8776000000000006,6.0522,9.9036,0.0,-6.36,-5.4,-11.180000000000003,0.0,90.0,144.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,0.0,2.2800000000000007,3.240000000000001,8.159999999999998,mof_primitive
183.8695,377.68500000000006,595.5261999999999,789.634,1687.0,3240.0,4306.0,3760.0,28.0,58.0,90.0,120.0,148.0,370.0,524.0,578.0,13.865200000000009,32.16420000000001,47.76819999999999,55.42720000000001,2.7225,21.384,25.245,51.11699999999999,900.0,900.0,1080.0,1680.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.7161000000000004,3.8776000000000006,6.0522,9.9036,0.0,-6.36,-5.4,-11.180000000000003,0.0,90.0,144.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,0.0,2.2800000000000007,3.240000000000001,8.159999999999998,mof_primitive
183.8695,377.68500000000006,595.5262000000001,789.634,1687.0,3240.0,4306.0,3760.0,28.0,58.0,90.0,120.0,148.0,370.0,524.0,578.0,13.865200000000002,32.164200000000015,47.76820000000001,55.42720000000001,2.7225,21.384,25.245,51.11699999999999,900.0,900.0,1080.0,1680.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.7161000000000004,3.8776000000000006,6.0522,9.9036,0.0,-6.36,-5.4,-11.180000000000003,0.0,90.0,144.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,0.0,2.2800000000000007,3.240000000000001,8.159999999999998,mof_primitive
183.8695,377.68500000000006,595.5262000000001,789.6339999999999,1687.0,3240.0,4306.0,3760.0,28.0,58.0,90.0,120.0,148.0,370.0,524.0,578.0,13.8652,32.16420000000001,47.76820000000001,55.42720000000002,2.7224999999999997,21.384,25.245,51.11699999999999,900.0,900.0,1080.0,1680.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.7161000000000004,3.8776000000000006,6.0522,9.903599999999999,0.0,-6.36,-5.3999999999999995,-11.180000000000003,0.0,90.0,144.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,0.0,2.2800000000000007,3.240000000000001,8.159999999999998,mof_primitive
183.86950000000002,377.68500000000006,595.5262000000001,789.634,1687.0,3240.0,4306.0,3760.0,28.0,58.0,90.0,120.0,148.0,370.0,524.0,578.0,13.8652,32.164200000000015,47.76820000000001,55.42720000000002,2.7224999999999997,21.384,25.245,51.11699999999999,900.0,900.0,1080.0,1680.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.7161000000000004,3.8776000000000006,6.0522,9.903599999999999,0.0,-6.36,-5.3999999999999995,-11.180000000000003,0.0,90.0,144.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,0.0,2.2800000000000007,3.240000000000001,8.159999999999998,mof_primitive
